customer_id,customer_name,segment,recency,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_segment
CU-100490,"Mary Jones",Consumer,781,1,7236.92,1,4,2,7,"At Risk"
CU-100138,"Elizabeth Davis",Corporate,280,3,7181.41,4,1,2,7,"New Customer"
CU-100906,"James Miller",Consumer,386,2,7168.10,3,2,2,7,Potential
CU-101656,"Michael Williams",Consumer,351,2,7096.36,3,2,2,7,Potential
CU-102271,"Richard Anderson",Corporate,179,3,7088.15,4,1,2,7,"New Customer"
CU-101540,"Michael Wilson","Home Office",151,3,7025.42,4,1,2,7,"New Customer"
CU-100348,"Patricia Brown","Home Office",361,2,6998.75,3,2,2,7,Potential
CU-100711,"John Lopez","Home Office",393,2,6959.19,3,2,2,7,Potential
CU-100921,"Richard Miller","Home Office",801,1,6907.13,1,4,2,7,"At Risk"
CU-102354,"Jennifer Anderson","Home Office",123,3,6896.12,4,1,2,7,"New Customer"
CU-101706,"James Gonzalez","Home Office",822,1,6894.54,1,4,2,7,"At Risk"
CU-102342,"David Davis",Consumer,330,2,6822.06,3,2,2,7,Potential
CU-102916,"David Johnson",Consumer,135,3,6811.58,4,1,2,7,"New Customer"
CU-101996,"Linda Garcia",Corporate,834,1,6745.51,1,4,2,7,"At Risk"
CU-100428,"Robert Rodriguez",Corporate,146,3,6701.16,4,1,2,7,"New Customer"
CU-102378,"Linda Gonzalez",Corporate,320,2,6679.33,3,2,2,7,Potential
CU-100683,"Emma Williams",Corporate,274,3,6661.61,4,1,2,7,"New Customer"
CU-101257,"Linda Miller",Consumer,872,1,6650.90,1,4,2,7,"At Risk"
CU-102043,"Patricia Martinez","Home Office",270,3,6614.83,4,1,2,7,"New Customer"
CU-101702,"Joseph Hernandez",Consumer,427,2,6610.43,3,2,2,7,Potential
CU-100365,"Richard Garcia","Home Office",430,2,6571.00,3,2,2,7,Potential
CU-102011,"Joseph Lopez",Corporate,170,4,6562.21,4,1,2,7,"New Customer"
CU-102259,"Linda Johnson",Corporate,263,3,6553.63,4,1,2,7,"New Customer"
CU-100535,"James Miller","Home Office",206,3,6495.29,4,1,2,7,"New Customer"
CU-100570,"Linda Johnson",Consumer,890,1,6479.84,1,4,2,7,"At Risk"
CU-101472,"Michael Rodriguez",Consumer,812,1,6472.37,1,4,2,7,"At Risk"
CU-101053,"Joseph Wilson","Home Office",410,2,6427.34,3,2,2,7,Potential
CU-100774,"Jennifer Smith",Corporate,839,1,6418.87,1,4,2,7,"At Risk"
CU-101657,"Emma Wilson",Consumer,131,3,6330.68,4,1,2,7,"New Customer"
CU-100171,"Lisa Gonzalez",Corporate,419,2,6305.16,3,2,2,7,Potential
CU-100664,"Linda Brown",Corporate,847,1,6284.43,1,4,2,7,"At Risk"
CU-102987,"Elizabeth Martinez",Corporate,154,3,6244.85,4,1,2,7,"New Customer"
CU-102192,"Linda Anderson",Consumer,428,2,6234.76,3,2,2,7,Potential
CU-100566,"Michael Davis","Home Office",240,3,6158.92,4,1,2,7,"New Customer"
CU-100187,"Joseph Anderson","Home Office",873,1,6121.53,1,4,2,7,"At Risk"
CU-101016,"Lisa Gonzalez","Home Office",327,2,6079.11,3,2,2,7,Potential
CU-102072,"William Brown",Consumer,476,2,6075.61,3,2,2,7,Potential
CU-102911,"Joseph Johnson","Home Office",334,2,6067.35,3,2,2,7,Potential
CU-102049,"Emma Miller",Consumer,854,1,5978.86,1,4,2,7,"At Risk"
CU-101729,"Lisa Wilson","Home Office",442,2,5966.66,3,2,2,7,Potential
CU-101749,"Sarah Jones",Corporate,451,2,5944.77,3,2,2,7,Potential
CU-102655,"John Garcia","Home Office",698,2,5924.15,2,2,3,7,Lost
CU-100427,"Elizabeth Wilson","Home Office",931,1,5897.87,1,3,3,7,"At Risk"
CU-102254,"Linda Garcia",Corporate,1023,1,5895.37,1,3,3,7,"At Risk"
CU-102385,"David Garcia",Corporate,487,2,5837.23,2,2,3,7,Lost
CU-100842,"Elizabeth Gonzalez",Corporate,918,1,5780.19,1,3,3,7,"At Risk"
CU-100451,"Robert Gonzalez",Consumer,517,2,5778.83,2,2,3,7,Lost
CU-100975,"Linda Williams",Corporate,658,2,5770.59,2,2,3,7,Lost
CU-101958,"William Lopez",Consumer,942,1,5700.97,1,3,3,7,"At Risk"
CU-101319,"Sarah Johnson","Home Office",536,2,5689.71,2,2,3,7,Lost
CU-100613,"David Martinez","Home Office",534,2,5682.16,2,2,3,7,Lost
CU-101313,"Lisa Brown","Home Office",447,3,5678.31,3,1,3,7,Potential
CU-100550,"Lisa Williams",Corporate,1046,1,5656.34,1,3,3,7,"At Risk"
CU-100908,"Joseph Davis",Consumer,599,2,5614.99,2,2,3,7,Lost
CU-100844,"Emma Miller","Home Office",918,1,5597.64,1,3,3,7,"At Risk"
CU-101902,"Emma Miller","Home Office",1049,1,5559.54,1,3,3,7,"At Risk"
CU-101478,"Jennifer Wilson",Consumer,546,2,5519.16,2,2,3,7,Lost
CU-102309,"Michael Miller",Corporate,1046,1,5497.59,1,3,3,7,"At Risk"
CU-100794,"Sarah Martinez","Home Office",964,1,5482.87,1,3,3,7,"At Risk"
CU-102087,"Robert Davis","Home Office",599,2,5461.98,2,2,3,7,Lost
CU-101887,"Robert Anderson",Corporate,950,1,5452.51,1,3,3,7,"At Risk"
CU-101193,"Emma Williams","Home Office",1009,1,5434.66,1,3,3,7,"At Risk"
CU-100278,"Sarah Williams",Consumer,633,2,5428.17,2,2,3,7,Lost
CU-100418,"James Williams",Corporate,570,2,5425.22,2,2,3,7,Lost
CU-101894,"James Hernandez","Home Office",640,2,5394.16,2,2,3,7,Lost
CU-101460,"Robert Williams",Corporate,964,1,5393.55,1,3,3,7,"At Risk"
CU-100141,"John Davis",Corporate,540,2,5338.57,2,2,3,7,Lost
CU-102175,"Jennifer Lopez",Consumer,473,3,5314.09,3,1,3,7,Potential
CU-102372,"Elizabeth Smith",Consumer,537,2,5302.66,2,2,3,7,Lost
CU-100003,"John Rodriguez",Consumer,937,1,5166.49,1,3,3,7,"At Risk"
CU-101373,"Lisa Martinez","Home Office",339,3,5113.88,3,1,3,7,Potential
CU-100630,"Linda Lopez",Consumer,717,2,5098.45,2,2,3,7,Lost
CU-101711,"Mary Martinez","Home Office",929,1,5069.94,1,3,3,7,"At Risk"
CU-100982,"Robert Miller","Home Office",937,1,5049.81,1,3,3,7,"At Risk"
CU-102506,"Michael Brown",Consumer,739,2,5004.98,2,2,3,7,Lost
CU-102440,"Robert Smith",Consumer,512,2,4999.59,2,2,3,7,Lost
CU-101529,"Patricia Gonzalez","Home Office",1022,1,4978.14,1,3,3,7,"At Risk"
CU-101482,"Mary Smith","Home Office",283,3,4975.06,3,1,3,7,Potential
CU-101479,"Joseph Anderson",Consumer,386,3,4974.24,3,1,3,7,Potential
CU-100450,"Elizabeth Anderson",Consumer,718,2,4940.18,2,2,3,7,Lost
CU-100113,"Michael Miller",Corporate,319,3,4917.80,3,1,3,7,Potential
CU-101941,"Joseph Jones",Corporate,992,1,4872.89,1,3,3,7,"At Risk"
CU-102423,"Richard Rodriguez",Consumer,1058,1,4865.26,1,3,3,7,"At Risk"
CU-102663,"Lisa Garcia","Home Office",1020,1,4856.72,1,3,3,7,"At Risk"
CU-102915,"Patricia Miller","Home Office",930,1,4832.83,1,3,3,7,"At Risk"
CU-100913,"Joseph Lopez",Corporate,969,1,4826.17,1,3,3,7,"At Risk"
CU-102446,"Mary Johnson",Consumer,622,2,4808.06,2,2,3,7,Lost
CU-100331,"David Wilson",Corporate,1013,1,4795.41,1,3,3,7,"At Risk"
CU-100503,"Jennifer Lopez","Home Office",643,2,4766.86,2,2,3,7,Lost
CU-102608,"Elizabeth Garcia","Home Office",907,1,4756.07,1,3,3,7,"At Risk"
CU-101025,"Linda Lopez",Corporate,515,2,4754.51,2,2,3,7,Lost
CU-100622,"Emma Anderson",Consumer,605,2,4726.34,2,2,3,7,Lost
CU-100247,"Jennifer Garcia",Consumer,732,2,4726.00,2,2,3,7,Lost
CU-102420,"Mary Smith","Home Office",1060,1,4708.46,1,3,3,7,"At Risk"
CU-100005,"Linda Garcia",Corporate,964,1,4656.07,1,3,3,7,"At Risk"
CU-100937,"William Wilson",Corporate,968,1,4623.67,1,3,3,7,"At Risk"
CU-101336,"Robert Martinez",Corporate,530,2,4622.49,2,2,3,7,Lost
CU-100788,"Mary Jones","Home Office",991,1,4602.06,1,3,3,7,"At Risk"
CU-101251,"David Williams",Corporate,312,3,4576.50,3,1,3,7,Potential
CU-102967,"Lisa Garcia",Consumer,614,2,4572.45,2,2,3,7,Lost
CU-102983,"Jennifer Gonzalez","Home Office",968,1,4564.36,1,3,3,7,"At Risk"
CU-100551,"Elizabeth Williams",Consumer,1040,1,4525.50,1,3,3,7,"At Risk"
CU-102932,"Lisa Hernandez",Corporate,969,1,4502.19,1,3,3,7,"At Risk"
CU-101512,"William Williams",Corporate,1028,1,4441.81,1,3,3,7,"At Risk"
CU-101897,"John Martinez",Consumer,536,2,4429.37,2,2,3,7,Lost
CU-100100,"Jennifer Hernandez",Corporate,1027,1,4426.46,1,3,3,7,"At Risk"
CU-102460,"Sarah Smith",Consumer,491,2,4411.13,2,2,3,7,Lost
CU-102571,"Linda Hernandez",Consumer,713,2,4396.83,2,2,3,7,Lost
CU-101423,"Emma Williams",Corporate,935,1,4389.31,1,3,3,7,"At Risk"
CU-102442,"Lisa Hernandez","Home Office",969,1,4387.88,1,3,3,7,"At Risk"
CU-101299,"Mary Martinez",Consumer,929,1,4373.95,1,3,3,7,"At Risk"
CU-102912,"James Garcia",Consumer,982,1,4357.79,1,3,3,7,"At Risk"
CU-101942,"James Williams","Home Office",613,2,4332.50,2,2,3,7,Lost
CU-100879,"David Lopez","Home Office",731,2,4314.32,2,2,3,7,Lost
CU-102507,"Linda Johnson","Home Office",726,2,4303.32,2,2,3,7,Lost
CU-101276,"Robert Wilson",Consumer,652,2,4270.64,2,2,3,7,Lost
CU-101050,"Jennifer Brown","Home Office",545,2,4255.41,2,2,3,7,Lost
CU-101172,"Michael Rodriguez","Home Office",943,1,4240.29,1,3,3,7,"At Risk"
CU-102379,"Emma Smith",Corporate,442,3,4178.76,3,1,3,7,Potential
CU-102296,"William Williams",Consumer,1060,1,4116.00,1,3,3,7,"At Risk"
CU-102921,"Robert Lopez","Home Office",536,2,4096.11,2,2,3,7,Lost
CU-101422,"Richard Anderson",Consumer,1080,1,4095.95,1,3,3,7,"At Risk"
CU-102544,"William Davis",Corporate,925,1,4091.40,1,3,3,7,"At Risk"
CU-101932,"Michael Miller","Home Office",555,2,4062.68,2,2,3,7,Lost
CU-102267,"Patricia Wilson","Home Office",1078,1,4035.23,1,3,3,7,"At Risk"
CU-102199,"James Smith",Consumer,1083,1,4027.55,1,3,3,7,"At Risk"
CU-102730,"Michael Garcia",Corporate,292,3,4018.36,3,1,3,7,Potential
CU-101382,"Sarah Anderson","Home Office",567,2,4001.06,2,2,3,7,Lost
CU-101883,"Lisa Anderson","Home Office",959,1,3994.47,1,3,3,7,"At Risk"
CU-100101,"David Smith",Consumer,969,1,3983.34,1,3,3,7,"At Risk"
CU-102798,"David Jones","Home Office",665,2,3946.86,2,2,3,7,Lost
CU-102190,"Richard Wilson",Corporate,638,3,3870.52,2,1,4,7,Lost
CU-100607,"David Gonzalez",Consumer,988,2,3801.20,1,2,4,7,Lost
CU-100127,"Jennifer Brown",Consumer,644,3,3698.53,2,1,4,7,Lost
CU-101106,"Elizabeth Rodriguez","Home Office",750,2,3598.65,1,2,4,7,Lost
CU-101978,"Linda Hernandez",Consumer,950,2,3523.92,1,2,4,7,Lost
CU-102989,"Elizabeth Wilson","Home Office",782,2,3492.76,1,2,4,7,Lost
CU-101550,"Robert Garcia",Corporate,815,2,3489.88,1,2,4,7,Lost
CU-102934,"William Williams",Corporate,914,2,3395.43,1,2,4,7,Lost
CU-100437,"William Lopez",Corporate,823,2,3366.41,1,2,4,7,Lost
CU-102350,"Lisa Martinez",Corporate,935,2,3136.89,1,2,4,7,Lost
CU-101042,"James Garcia","Home Office",848,2,3035.17,1,2,4,7,Lost
CU-100744,"Elizabeth Davis","Home Office",864,2,2654.70,1,2,4,7,Lost
CU-102664,"John Brown","Home Office",786,2,2393.80,1,2,4,7,Lost
CU-101200,"Lisa Anderson",Corporate,759,2,2200.34,1,2,4,7,Lost
CU-102266,"Linda Smith",Consumer,997,2,1858.77,1,1,5,7,Lost
CU-102982,"Patricia Johnson","Home Office",843,3,1724.46,1,1,5,7,Lost
CU-100539,"Jennifer Garcia","Home Office",160,5,32508.60,4,1,1,6,"New Customer"
CU-101926,"John Brown","Home Office",177,4,26003.99,4,1,1,6,"New Customer"
CU-101789,"Sarah Jones",Corporate,240,4,23625.77,4,1,1,6,"New Customer"
CU-100684,"Linda Johnson","Home Office",144,6,22905.60,4,1,1,6,"New Customer"
CU-102383,"Sarah Davis",Corporate,285,2,21154.98,3,2,1,6,Potential
CU-100423,"Elizabeth Williams","Home Office",187,4,19187.56,4,1,1,6,"New Customer"
CU-102606,"James Lopez","Home Office",232,3,18831.29,4,1,1,6,"New Customer"
CU-101663,"Jennifer Brown",Corporate,130,3,18700.88,4,1,1,6,"New Customer"
CU-101864,"Jennifer Miller",Corporate,146,4,18468.75,4,1,1,6,"New Customer"
CU-100576,"Elizabeth Garcia",Corporate,241,4,18276.69,4,1,1,6,"New Customer"
CU-101175,"David Gonzalez",Consumer,250,7,18035.06,4,1,1,6,"New Customer"
CU-100992,"Elizabeth Davis",Consumer,174,4,18012.10,4,1,1,6,"New Customer"
CU-101579,"Lisa Lopez",Corporate,215,5,17704.52,4,1,1,6,"New Customer"
CU-102851,"John Williams",Consumer,176,4,17572.85,4,1,1,6,"New Customer"
CU-102275,"John Miller",Consumer,152,5,17452.86,4,1,1,6,"New Customer"
CU-102145,"Joseph Anderson","Home Office",150,3,17448.90,4,1,1,6,"New Customer"
CU-102468,"David Davis",Consumer,215,4,17144.73,4,1,1,6,"New Customer"
CU-102995,"Emma Gonzalez",Consumer,139,3,16467.23,4,1,1,6,"New Customer"
CU-102969,"Lisa Miller","Home Office",183,5,16442.35,4,1,1,6,"New Customer"
CU-101035,"William Garcia",Consumer,271,4,16090.85,4,1,1,6,"New Customer"
CU-102237,"William Hernandez",Consumer,257,6,15984.73,4,1,1,6,"New Customer"
CU-101111,"Sarah Lopez",Consumer,249,4,15921.92,4,1,1,6,"New Customer"
CU-100905,"Jennifer Anderson","Home Office",258,3,15554.23,4,1,1,6,"New Customer"
CU-102683,"Joseph Rodriguez",Consumer,477,2,15355.09,3,2,1,6,Potential
CU-100878,"Robert Martinez","Home Office",267,3,15307.36,4,1,1,6,"New Customer"
CU-100657,"John Garcia",Corporate,132,4,14954.24,4,1,1,6,"New Customer"
CU-102455,"Jennifer Davis",Consumer,266,3,14827.05,4,1,1,6,"New Customer"
CU-101746,"Lisa Jones",Consumer,121,3,14459.55,4,1,1,6,"New Customer"
CU-102343,"John Anderson",Corporate,132,3,14395.50,4,1,1,6,"New Customer"
CU-100446,"Sarah Anderson",Consumer,143,4,14329.54,4,1,1,6,"New Customer"
CU-100369,"Patricia Garcia",Corporate,368,2,14280.81,3,2,1,6,Potential
CU-100477,"Richard Johnson","Home Office",161,4,14276.59,4,1,1,6,"New Customer"
CU-102993,"Mary Garcia",Consumer,473,2,14177.51,3,2,1,6,Potential
CU-101793,"Michael Hernandez","Home Office",276,5,14097.40,4,1,1,6,"New Customer"
CU-102727,"Emma Williams","Home Office",214,3,13942.67,4,1,1,6,"New Customer"
CU-100227,"Lisa Brown",Consumer,232,3,13941.00,4,1,1,6,"New Customer"
CU-102517,"Joseph Garcia",Corporate,153,4,13887.02,4,1,1,6,"New Customer"
CU-102359,"James Hernandez",Consumer,210,4,13814.17,4,1,1,6,"New Customer"
CU-100162,"Richard Davis",Corporate,342,2,13709.46,3,2,1,6,Potential
CU-100897,"Joseph Lopez",Consumer,246,4,13612.77,4,1,1,6,"New Customer"
CU-102994,"James Wilson",Consumer,246,4,13606.36,4,1,1,6,"New Customer"
CU-101293,"Linda Martinez",Consumer,272,3,13552.14,4,1,1,6,"New Customer"
CU-102047,"James Hernandez",Consumer,177,3,13532.81,4,1,1,6,"New Customer"
CU-102388,"Patricia Brown","Home Office",191,4,13407.52,4,1,1,6,"New Customer"
CU-100990,"Sarah Lopez",Corporate,172,3,13342.86,4,1,1,6,"New Customer"
CU-100026,"Mary Miller",Consumer,323,2,13328.51,3,2,1,6,Potential
CU-102166,"David Gonzalez","Home Office",260,3,13215.53,4,1,1,6,"New Customer"
CU-101562,"David Brown",Consumer,355,2,13156.89,3,2,1,6,Potential
CU-102251,"Robert Brown","Home Office",359,2,12960.15,3,2,1,6,Potential
CU-102108,"Lisa Jones",Corporate,177,3,12944.33,4,1,1,6,"New Customer"
CU-102431,"Elizabeth Garcia",Consumer,148,3,12941.69,4,1,1,6,"New Customer"
CU-102551,"Emma Davis",Corporate,293,2,12909.24,3,2,1,6,Potential
CU-100274,"Patricia Smith",Consumer,143,3,12756.51,4,1,1,6,"New Customer"
CU-101860,"Linda Gonzalez","Home Office",188,3,12722.45,4,1,1,6,"New Customer"
CU-101268,"Linda Brown","Home Office",154,3,12657.06,4,1,1,6,"New Customer"
CU-100988,"David Davis","Home Office",189,3,12612.61,4,1,1,6,"New Customer"
CU-102799,"Patricia Davis",Corporate,154,4,12537.65,4,1,1,6,"New Customer"
CU-101577,"William Wilson",Consumer,458,2,12531.42,3,2,1,6,Potential
CU-102019,"Mary Lopez","Home Office",137,3,12442.77,4,1,1,6,"New Customer"
CU-100310,"Lisa Garcia",Corporate,162,4,12326.73,4,1,1,6,"New Customer"
CU-101714,"Jennifer Johnson",Corporate,204,3,12038.73,4,1,1,6,"New Customer"
CU-100925,"Sarah Smith","Home Office",131,3,11901.66,4,1,1,6,"New Customer"
CU-100776,"Richard Hernandez",Consumer,386,2,11899.49,3,2,1,6,Potential
CU-101686,"Sarah Rodriguez",Consumer,189,4,11886.00,4,1,1,6,"New Customer"
CU-101770,"John Hernandez",Consumer,189,3,11872.11,4,1,1,6,"New Customer"
CU-102023,"Elizabeth Jones","Home Office",325,2,11827.13,3,2,1,6,Potential
CU-100143,"William Rodriguez",Consumer,172,3,11816.45,4,1,1,6,"New Customer"
CU-102226,"Lisa Martinez",Corporate,186,3,11579.43,4,1,1,6,"New Customer"
CU-102620,"James Miller",Consumer,158,3,11574.77,4,1,1,6,"New Customer"
CU-102295,"Elizabeth Miller","Home Office",143,3,11506.41,4,1,1,6,"New Customer"
CU-101675,"Mary Lopez","Home Office",332,2,11406.33,3,2,1,6,Potential
CU-102391,"David Hernandez",Consumer,148,4,11348.35,4,1,1,6,"New Customer"
CU-100855,"Jennifer Johnson",Corporate,472,2,11302.81,3,2,1,6,Potential
CU-102222,"Patricia Rodriguez","Home Office",332,2,11299.71,3,2,1,6,Potential
CU-102826,"Lisa Wilson",Consumer,195,3,11275.86,4,1,1,6,"New Customer"
CU-100854,"Sarah Rodriguez",Consumer,297,2,11202.77,3,2,1,6,Potential
CU-102412,"Elizabeth Williams",Consumer,205,3,11106.11,4,1,1,6,"New Customer"
CU-100316,"Michael Jones","Home Office",299,2,11092.20,3,2,1,6,Potential
CU-100710,"Lisa Williams",Consumer,203,3,10966.40,4,1,1,6,"New Customer"
CU-101670,"Linda Smith",Consumer,244,5,10866.26,4,1,1,6,"New Customer"
CU-101826,"Jennifer Williams",Consumer,478,2,10830.65,3,2,1,6,Potential
CU-100161,"Jennifer Johnson","Home Office",160,3,10644.39,4,1,1,6,"New Customer"
CU-102303,"Mary Martinez","Home Office",375,2,10623.13,3,2,1,6,Potential
CU-100198,"Richard Davis",Corporate,234,3,10621.92,4,1,1,6,"New Customer"
CU-101514,"John Johnson","Home Office",249,3,10550.61,4,1,1,6,"New Customer"
CU-102157,"Linda Miller",Consumer,315,2,10531.02,3,2,1,6,Potential
CU-101753,"William Smith",Corporate,167,3,10525.70,4,1,1,6,"New Customer"
CU-100916,"Richard Davis","Home Office",256,3,10361.97,4,1,1,6,"New Customer"
CU-101537,"Emma Gonzalez",Corporate,820,1,10332.46,1,4,1,6,"At Risk"
CU-102785,"William Martinez",Corporate,370,2,10328.18,3,2,1,6,Potential
CU-101350,"Elizabeth Johnson","Home Office",135,3,10231.41,4,1,1,6,"New Customer"
CU-100635,"Patricia Lopez",Consumer,167,3,10207.76,4,1,1,6,"New Customer"
CU-101653,"Emma Smith",Consumer,153,3,10163.85,4,1,1,6,"New Customer"
CU-100669,"Patricia Brown",Corporate,339,2,10154.00,3,2,1,6,Potential
CU-102523,"Jennifer Martinez",Consumer,258,3,10109.44,4,1,1,6,"New Customer"
CU-100658,"Michael Jones","Home Office",244,3,10085.42,4,1,1,6,"New Customer"
CU-101034,"James Jones",Corporate,361,2,10084.55,3,2,1,6,Potential
CU-100251,"Lisa Jones",Consumer,215,3,10079.22,4,1,1,6,"New Customer"
CU-101243,"James Anderson",Corporate,386,2,10011.85,3,2,1,6,Potential
CU-101548,"Robert Hernandez","Home Office",387,2,9900.34,3,2,1,6,Potential
CU-102622,"Emma Rodriguez",Corporate,300,2,9826.70,3,2,1,6,Potential
CU-100972,"John Anderson","Home Office",324,2,9799.61,3,2,1,6,Potential
CU-101164,"Richard Anderson",Consumer,432,2,9686.50,3,2,1,6,Potential
CU-100223,"Mary Gonzalez",Consumer,899,1,9584.89,1,4,1,6,"At Risk"
CU-102936,"John Hernandez",Consumer,384,2,9563.15,3,2,1,6,Potential
CU-100486,"Sarah Miller",Corporate,238,3,9483.66,4,1,1,6,"New Customer"
CU-101528,"John Martinez",Consumer,247,3,9459.97,4,1,1,6,"New Customer"
CU-102685,"Elizabeth Wilson",Consumer,829,1,9393.86,1,4,1,6,"At Risk"
CU-100129,"Joseph Lopez",Corporate,157,4,9390.79,4,1,1,6,"New Customer"
CU-101834,"Mary Gonzalez",Consumer,185,3,9280.75,4,1,1,6,"New Customer"
CU-101277,"David Davis","Home Office",126,3,9240.72,4,1,1,6,"New Customer"
CU-101946,"Linda Anderson",Consumer,203,3,9204.52,4,1,1,6,"New Customer"
CU-100480,"Mary Davis","Home Office",195,4,9175.69,4,1,1,6,"New Customer"
CU-100380,"Patricia Davis","Home Office",258,3,9133.67,4,1,1,6,"New Customer"
CU-102330,"David Garcia",Consumer,307,2,9084.85,3,2,1,6,Potential
CU-102221,"Linda Wilson","Home Office",179,3,9073.85,4,1,1,6,"New Customer"
CU-102050,"Emma Williams","Home Office",169,3,9043.62,4,1,1,6,"New Customer"
CU-101995,"Mary Smith","Home Office",395,2,9042.81,3,2,1,6,Potential
CU-101797,"Joseph Gonzalez",Consumer,763,1,8959.52,1,4,1,6,"At Risk"
CU-101964,"Robert Williams",Consumer,314,2,8938.09,3,2,1,6,Potential
CU-102497,"Robert Miller",Consumer,347,2,8891.99,3,2,1,6,Potential
CU-101381,"James Martinez",Corporate,130,3,8856.64,4,1,1,6,"New Customer"
CU-101269,"Lisa Davis",Corporate,411,2,8850.29,3,2,1,6,Potential
CU-102200,"Emma Johnson",Consumer,263,3,8836.31,4,1,1,6,"New Customer"
CU-102769,"David Jones",Consumer,324,2,8806.11,3,2,1,6,Potential
CU-100705,"William Williams",Consumer,242,3,8805.43,4,1,1,6,"New Customer"
CU-101684,"Emma Lopez",Consumer,171,4,8786.30,4,1,1,6,"New Customer"
CU-101022,"Emma Garcia",Corporate,978,1,8718.79,1,3,2,6,"At Risk"
CU-102642,"Patricia Wilson",Corporate,455,4,8706.16,3,1,2,6,Potential
CU-101939,"Mary Martinez","Home Office",599,2,8695.73,2,2,2,6,Lost
CU-102589,"Richard Williams","Home Office",467,3,8595.97,3,1,2,6,Potential
CU-100578,"Emma Smith",Corporate,694,2,8587.85,2,2,2,6,Lost
CU-102067,"Lisa Hernandez","Home Office",489,2,8496.01,2,2,2,6,Lost
CU-100495,"Sarah Rodriguez",Corporate,684,2,8485.82,2,2,2,6,Lost
CU-102820,"Lisa Williams",Consumer,690,2,8466.40,2,2,2,6,Lost
CU-102066,"Patricia Brown","Home Office",540,2,8419.43,2,2,2,6,Lost
CU-102400,"Richard Williams",Corporate,540,2,8371.90,2,2,2,6,Lost
CU-100121,"John Johnson","Home Office",595,2,8331.84,2,2,2,6,Lost
CU-100146,"John Johnson",Corporate,613,2,8317.93,2,2,2,6,Lost
CU-102396,"Patricia Miller",Corporate,480,3,8311.44,3,1,2,6,Potential
CU-102905,"Patricia Hernandez",Consumer,582,2,8199.88,2,2,2,6,Lost
CU-100481,"Richard Wilson",Consumer,1012,1,8183.75,1,3,2,6,"At Risk"
CU-102040,"William Jones",Corporate,967,1,8160.62,1,3,2,6,"At Risk"
CU-101600,"John Davis",Consumer,656,2,8124.43,2,2,2,6,Lost
CU-101896,"David Davis",Corporate,325,3,8102.69,3,1,2,6,Potential
CU-102522,"Elizabeth Martinez",Consumer,346,3,8029.41,3,1,2,6,Potential
CU-101909,"James Rodriguez","Home Office",403,3,8014.14,3,1,2,6,Potential
CU-101899,"Michael Hernandez",Consumer,521,2,7977.12,2,2,2,6,Lost
CU-102159,"Elizabeth Williams",Consumer,325,3,7957.46,3,1,2,6,Potential
CU-101878,"Robert Smith",Consumer,1052,1,7939.02,1,3,2,6,"At Risk"
CU-101983,"Sarah Williams",Corporate,521,2,7905.40,2,2,2,6,Lost
CU-101709,"Patricia Jones","Home Office",1043,1,7772.79,1,3,2,6,"At Risk"
CU-101615,"Sarah Davis",Corporate,600,2,7747.94,2,2,2,6,Lost
CU-101631,"Michael Smith",Consumer,315,3,7674.77,3,1,2,6,Potential
CU-101054,"Joseph Williams","Home Office",493,2,7625.68,2,2,2,6,Lost
CU-101017,"Jennifer Gonzalez","Home Office",648,2,7603.67,2,2,2,6,Lost
CU-100525,"Richard Davis","Home Office",434,3,7595.25,3,1,2,6,Potential
CU-100958,"David Williams",Consumer,519,2,7591.64,2,2,2,6,Lost
CU-101140,"Robert Rodriguez","Home Office",649,2,7565.32,2,2,2,6,Lost
CU-101405,"John Davis","Home Office",328,3,7564.57,3,1,2,6,Potential
CU-100449,"Emma Anderson",Corporate,344,3,7513.85,3,1,2,6,Potential
CU-102484,"Sarah Rodriguez",Corporate,502,2,7496.44,2,2,2,6,Lost
CU-101083,"Sarah Wilson","Home Office",521,2,7430.29,2,2,2,6,Lost
CU-100984,"Mary Martinez",Corporate,407,3,7410.87,3,1,2,6,Potential
CU-102515,"Jennifer Martinez","Home Office",502,2,7408.64,2,2,2,6,Lost
CU-101359,"David Smith",Consumer,488,2,7404.15,2,2,2,6,Lost
CU-101738,"Emma Hernandez","Home Office",601,2,7339.07,2,2,2,6,Lost
CU-100269,"Robert Williams","Home Office",566,2,7331.30,2,2,2,6,Lost
CU-101925,"James Hernandez",Consumer,713,2,7308.00,2,2,2,6,Lost
CU-102121,"Sarah Gonzalez","Home Office",583,2,7300.15,2,2,2,6,Lost
CU-100112,"David Brown",Corporate,729,2,7289.87,2,2,2,6,Lost
CU-101817,"Linda Garcia",Consumer,618,2,7268.23,2,2,2,6,Lost
CU-102454,"David Brown","Home Office",721,2,7195.98,2,2,2,6,Lost
CU-100164,"Robert Hernandez",Consumer,721,2,7160.01,2,2,2,6,Lost
CU-101953,"Emma Gonzalez",Consumer,1025,1,7146.01,1,3,2,6,"At Risk"
CU-100044,"Linda Davis","Home Office",1095,1,7107.43,1,3,2,6,"At Risk"
CU-101599,"Jennifer Garcia","Home Office",678,2,7092.51,2,2,2,6,Lost
CU-101843,"Lisa Anderson",Corporate,980,1,7081.80,1,3,2,6,"At Risk"
CU-101913,"Robert Davis",Consumer,520,2,7081.38,2,2,2,6,Lost
CU-100579,"Jennifer Rodriguez",Consumer,621,2,7046.04,2,2,2,6,Lost
